Date,Close,High,Low,Open
12/19/2008,1348.232544,1352.085299,1332.169082,1339.183824
12/22/2008,1345.255615,1348.341555,1327.229339,1344.510649
12/23/2008,1343.663574,1343.663574,1323.437434,1341.394742
12/24/2008,1336.562012,1356.700266,1333.848128,1346.529641
12/30/2008,1355.355225,1361.802972,1345.223661,1345.223661
1/5/2009,1437.281982,1438.148892,1377.396255,1377.396255
1/6/2009,1435.481079,1462.573042,1430.042326,1438.362925
1/7/2009,1421.414673,1472.402679,1414.095988,1440.193972
1/8/2009,1402.606445,1410.879073,1388.040972,1401.037537
1/9/2009,1416.614868,1416.614868,1395.268654,1400.643444
1/12/2009,1406.498291,1411.179139,1392.162911,1406.728263
1/13/2009,1399.678589,1412.626083,1392.303876,1395.394698
1/14/2009,1386.851929,1416.003746,1383.209004,1406.458098
1/15/2009,1343.44165,1358.644061,1329.248234,1358.644061
1/16/2009,1363.822998,1363.822998,1345.343735,1349.767514
1/19/2009,1350.634399,1375.312393,1342.031707,1370.84162
1/20/2009,1344.098633,1344.098633,1320.640562,1335.668908
